,safra,codFaz,bloco,talhao,estagio,variedade,usina,ambProd,tchEst,tchReal,days
407,21213,430035,1,30,2,RB855453,COR,G,95.0,85.51,353
408,21213,430035,1,31,2,RB855453,COR,G,95.0,85.49,353
409,21213,430035,1,31,2,RB855453,COR,G,95.0,85.49,353
410,21213,430035,1,33,2,RB855453,COR,E,95.0,85.48,372
411,21213,430035,1,34,2,RB855453,COR,G,95.0,85.51,364
412,21213,430035,1,35,2,RB855453,COR,G,95.0,86.77,353
413,21213,430035,1,35,2,RB855453,COR,G,95.0,86.77,353
414,21213,430035,1,41,2,SP813250,COR,G,50.0,40.15,401
415,21213,430035,1,42,2,SP813250,COR,G,50.0,40.15,397
416,21213,430035,1,43,2,SP813250,COR,G,50.0,40.15,397
417,21213,430035,1,46,2,SP813250,COR,G,60.0,48.19,398
418,21213,430035,1,47,2,SP813250,COR,G,60.0,48.17,398
419,21213,430035,1,48,2,SP813250,COR,G,60.0,48.17,401
420,21213,430035,1,50,2,SP813250,COR,G,50.0,46.88,385
421,21213,430035,1,51,2,SP813250,COR,G,50.0,63.8,385
422,21213,430035,1,52,2,SP813250,COR,G,50.0,40.5,392
423,21213,430035,1,53,2,SP813250,COR,G,50.0,42.93,369
424,21213,430035,1,54,2,SP813250,COR,G,50.0,42.93,376
425,21213,430035,1,55,2,SP813250,COR,G,50.0,42.94,358
426,21213,430035,1,55,2,SP813250,COR,G,50.0,42.94,358
427,21213,430035,1,56,2,SP813250,COR,G,50.0,42.91,360
428,21213,430035,1,56,2,SP813250,COR,G,50.0,42.91,360
429,21213,430035,1,57,2,SP813250,COR,D,40.0,17.5,392
430,21213,430035,1,58,2,SP813250,COR,D,40.0,17.5,393
431,21213,430035,1,59,2,RB867515,COR,G,50.0,24.48,399
432,21213,430035,1,60,2,SP813250,COR,D,40.0,17.51,390
433,21213,430035,1,61,2,RB867515,COR,G,40.0,19.56,400
434,21213,430035,1,62,2,SP813250,COR,D,40.0,17.49,392
435,21213,430035,1,63,2,RB867515,COR,G,40.0,19.6,400
436,21213,430035,1,64,2,RB867515,COR,G,50.0,24.48,394
437,21213,430035,1,65,2,SP813250,COR,D,40.0,17.5,396
438,21213,430035,1,66,2,RB867515,COR,G,60.0,29.4,396
439,21213,430035,1,67,2,RB867515,COR,G,60.0,29.39,394
440,21213,430035,1,68,2,SP813250,COR,D,40.0,17.51,396
441,21213,430035,1,69,2,RB867515,COR,G,60.0,29.34,395
442,21213,430035,1,70,2,RB867515,COR,D,70.0,34.31,395
443,21213,430035,1,71,2,RB867515,COR,D,70.0,34.29,398
444,21213,430035,1,72,2,RB867515,COR,D,70.0,34.29,397
445,21213,430035,1,73,2,SP813250,COR,G,70.0,34.28,391
446,21213,430035,1,74,18m,RB92579,COR,E,60.0,29.48,502
447,21213,430036,1,1,2,RB835054,COR,G,55.0,51.39,318
448,21213,430036,1,4,2,RB835054,COR,G,55.0,51.39,322
449,21213,430036,1,5,2,RB835054,COR,G,55.0,51.36,322
450,21213,430036,1,9,2,RB867515,COR,G,70.0,53.49,361
451,21213,430036,1,10,2,RB867515,COR,G,70.0,53.49,352
452,21213,430036,1,11,2,RB867515,COR,G,70.0,53.49,356
453,21213,430036,1,12,2,RB867515,COR,G,70.0,53.49,360
454,21213,430036,1,13,2,RB867515,COR,G,70.0,53.48,352
455,21213,430036,1,14,2,RB867515,COR,G,70.0,53.46,356
456,21213,430036,1,15,2,RB867515,COR,G,80.0,61.09,367
457,21213,430036,1,16,2,RB867515,COR,G,80.0,61.13,367
458,21213,430036,1,17,2,RB867515,COR,G,80.0,61.12,367
459,21213,430036,1,18,2,RB867515,COR,G,80.0,61.21,352
460,21213,430038,1,1,4,RB867515,COR,G,50.0,55.76,341
461,21213,430038,1,2,4,RB867515,COR,G,50.0,55.75,343
462,21213,430038,1,3,4,RB867515,COR,G,50.0,55.73,345
463,21213,430038,1,4,4,RB867515,COR,G,50.0,55.74,360
464,21213,430038,1,5,4,RB867515,COR,C,50.0,55.73,359
465,21213,430038,1,7,4,RB867515,COR,G,50.0,55.75,361
466,21213,430038,1,8,4,RB867515,COR,G,50.0,55.76,360
467,21213,430038,1,9,4,RB867515,COR,G,50.0,55.75,363
468,21213,430038,1,14,4,RB867515,COR,G,60.0,6.61,350
469,21213,430038,1,15,4,RB867515,COR,G,60.0,66.86,361
470,21213,430038,1,18,4,RB867515,COR,C,60.0,66.68,340
471,21213,430038,1,20,4,RB867515,COR,G,60.0,64.49,350
472,21213,430038,1,21,3,RB867515,COR,G,60.0,66.78,366
473,21213,430038,1,22,3,RB867515,COR,G,60.0,64.28,352
474,21213,430038,1,25,3,RB867515,COR,G,60.0,9.46,360
475,21213,430038,1,28,3,RB867515,COR,G,60.0,66.88,357
476,21213,430038,1,29,3,RB867515,COR,G,60.0,66.9,364
477,21213,430038,1,30,3,RB867515,COR,G,60.0,66.91,364
478,21213,430038,1,31,3,RB867515,COR,G,60.0,66.87,365
479,21213,430038,1,36,3,RB867515,COR,G,60.0,66.9,372
480,21213,430038,1,37,3,RB867515,COR,G,60.0,66.88,373
481,21213,430038,1,38,3,RB867515,COR,G,60.0,66.87,381
482,21213,430038,1,39,3,RB867515,COR,G,60.0,66.86,372
483,21213,430038,1,40,3,RB867515,COR,G,60.0,66.9,377
484,21213,430038,1,41,3,RB867515,COR,G,60.0,66.89,382
485,21213,430038,1,42,3,RB867515,COR,G,60.0,66.9,355
486,21213,430038,1,43,3,RB867515,COR,G,60.0,66.87,365
487,21213,430038,1,44,3,RB867515,COR,G,60.0,66.9,372
488,21213,430038,1,45,3,RB867515,COR,G,60.0,66.9,365
489,21213,430038,1,46,3,RB867515,COR,G,60.0,66.9,365
490,21213,430038,1,47,3,RB867515,COR,G,60.0,66.9,383
491,21213,430038,1,48,18m,RB867515,COR,G,60.0,66.87,521
492,21213,430038,1,49,18m,RB867515,COR,G,60.0,68.36,517
493,21213,430040,1,11,15M,RB867515,COR,E,102.0,101.04,477
494,21213,430040,1,12,15M,RB867515,COR,E,102.0,101.03,476
495,21213,430040,1,13,15M,SP813250,COR,E,97.0,105.9,422
496,21213,430040,1,14,15M,SP813250,COR,E,97.0,105.89,420
497,21213,430040,1,15,15M,SP813250,COR,E,97.0,110.27,410
498,21213,430040,1,16,15M,SP813250,COR,E,97.0,110.39,426
499,21213,430040,1,17,15M,RB867515,COR,E,102.0,101.03,470
500,21213,430040,1,18,15M,RB867515,COR,E,102.0,101.04,465
501,21213,430040,1,19,15M,RB867515,COR,E,102.0,101.03,468
502,21213,430040,1,20,15M,RB867515,COR,E,102.0,101.03,467
503,21213,430040,1,21,15M,RB867515,COR,E,105.0,104.26,446
504,21213,430040,1,22,15M,SP813250,COR,E,88.0,100.04,427
505,21213,430040,1,23,15M,SP813250,COR,E,88.0,100.04,427
506,21213,430040,1,24,15M,SP813250,COR,E,88.0,100.03,428
507,21213,430040,1,25,15M,SP813250,COR,E,88.0,100.08,441
508,21213,430043,1,9,18m,RB867515,COR,F,65.0,44.62,502
509,21213,430043,1,12,18m,RB867515,COR,D,65.0,44.61,495
510,21213,430043,1,15,18m,RB867515,COR,F,65.0,44.6,489
511,21213,430043,1,17,18m,RB867515,COR,G,65.0,44.61,489
512,21213,430043,1,18,18m,RB867515,COR,F,65.0,44.62,492
513,21213,430043,1,19,18m,RB867515,COR,G,65.0,49.88,484
514,21213,430043,1,20,18m,RB867515,COR,G,65.0,49.88,482
515,21213,430043,1,33,12m,RB867515,COR,G,65.0,54.55,395
516,21213,430043,1,36,12m,RB867515,COR,G,65.0,54.52,392
517,21213,430043,1,37,12m,RB867515,COR,G,65.0,54.52,392
518,21213,430043,1,38,12m,RB867515,COR,G,65.0,54.56,387
519,21213,430043,1,39,12m,RB867515,COR,G,65.0,54.56,377
520,21213,430043,1,40,12m,RB867515,COR,G,65.0,54.56,386
521,21213,430043,1,41,12m,RB867515,COR,G,65.0,54.55,381
522,21213,430043,1,42,12m,RB867515,COR,G,65.0,54.55,390
523,21213,430043,1,43,12m,RB867515,COR,G,65.0,54.55,391
524,21213,430043,1,44,12m,RB867515,COR,G,65.0,54.54,376
525,21213,430043,1,45,12m,RB867515,COR,G,65.0,54.51,368
526,21213,430043,1,46,12m,RB867515,COR,G,65.0,54.55,369
527,21213,430043,1,47,12m,RB867515,COR,G,65.0,54.55,372
528,21213,430043,1,48,12m,RB867515,COR,G,65.0,54.54,371
529,21213,430043,1,49,12m,RB867515,COR,G,65.0,54.73,377
530,21213,430045,1,1,18m,RB855453,COR,F,105.0,112.69,446
531,21213,430045,1,2,18m,RB855453,COR,F,105.0,112.67,450
532,21213,430045,1,3,18m,RB855453,COR,F,105.0,112.65,445
533,21213,430045,1,4,18m,RB855453,COR,F,105.0,112.67,457
534,21213,430045,1,5,18m,RB855453,COR,G,105.0,112.65,458
535,21213,430045,1,6,18m,RB855453,COR,F,105.0,112.67,460
536,21213,430045,1,7,18m,RB855453,COR,G,105.0,112.65,446
537,21213,430045,1,8,18m,RB855453,COR,C,105.0,112.65,446
538,21213,430045,1,10,18m,RB855453,COR,F,96.0,90.15,446
539,21213,430045,1,11,18m,RB855453,COR,C,96.0,112.67,441
540,21213,430045,1,12,18m,RB855453,COR,B,96.0,112.68,449
541,21213,430045,1,13,18m,RB855453,COR,C,96.0,112.69,442
542,21213,430045,1,14,18m,RB855453,COR,B,96.0,112.68,443
543,21213,430045,1,15,18m,RB855453,COR,B,96.0,112.65,451
544,21213,430045,1,16,18m,RB855453,COR,B,96.0,112.57,448
545,21213,430045,1,17,18m,RB855453,COR,B,96.0,112.68,450
546,21213,430045,1,18,18m,RB855453,COR,C,96.0,112.6,440
547,21213,430045,1,19,18m,RB835054,COR,E,96.0,117.25,425
548,21213,430045,1,21,18m,RB855453,COR,C,96.0,112.58,440
549,21213,430045,1,22,18m,RB855453,COR,C,96.0,112.69,438
550,21213,430045,1,23,18m,RB855453,COR,C,96.0,112.68,431
551,21213,430045,1,24,18m,RB855453,COR,C,96.0,112.68,432
552,21213,430045,1,25,18m,RB855453,COR,C,96.0,113.27,440
553,21213,430045,1,27,18m,RB835054,COR,E,88.0,104.06,425
554,21213,430045,1,28,18m,RB835054,COR,E,88.0,106.44,426
555,21213,430045,1,29,18m,SP80-1842,COR,C,88.0,98.79,423
556,21213,430045,1,30,18m,SP80-1842,COR,C,88.0,98.8,409
557,21213,430045,1,31,18m,SP80-1842,COR,E,88.0,97.43,419
558,21213,430045,1,33,18m,SP80-1842,COR,C,88.0,98.79,422
559,21213,430045,1,34,18m,SP80-1842,COR,E,88.0,98.79,409
560,21213,430045,1,36,18m,SP80-1842,COR,B,88.0,98.79,419
561,21213,430045,1,37,18m,SP80-1842,COR,B,88.0,98.85,411
562,21213,430045,1,38,18m,SP80-1842,COR,B,88.0,114.55,438
563,21213,430046,1,1,18m,RB855453,COR,B,107.0,101.5,447
564,21213,430046,1,2,18m,RB855453,COR,B,107.0,101.55,464
565,21213,430046,1,3,18m,RB855453,COR,B,107.0,101.54,448
566,21213,430046,1,4,18m,RB855453,COR,B,107.0,101.53,444
567,21213,430046,1,5,18m,RB855453,COR,B,107.0,101.54,447
568,21213,430046,1,6,18m,RB855453,COR,B,107.0,101.55,445
569,21213,430046,1,7,18m,RB855453,COR,B,107.0,101.55,443
570,21213,430046,1,8,18m,RB855453,COR,B,107.0,101.53,443
571,21213,430046,1,9,18m,RB855453,COR,B,107.0,101.54,445
572,21213,430046,1,10,18m,RB855453,COR,B,107.0,101.54,446
573,21213,430046,1,11,18m,RB855453,COR,B,107.0,95.19,437
574,21213,430046,1,12,18m,RB855453,COR,B,107.0,95.2,453
575,21213,430046,1,13,18m,RB855453,COR,B,107.0,95.21,444
576,21213,430046,1,14,18m,RB855453,COR,B,107.0,95.11,439
577,21213,430046,1,15,18m,RB855453,COR,C,107.0,101.53,451
578,21213,430046,1,16,18m,RB855453,COR,C,117.0,101.51,450
579,21213,430046,1,17,15M,RB855453,COR,E,117.0,107.78,424
580,21213,430046,1,18,15M,RB855453,COR,E,117.0,107.88,405
581,21213,430046,1,19,15M,RB855453,COR,C,117.0,93.88,433
582,21213,430046,1,20,15M,RB855453,COR,C,117.0,93.88,433
583,21213,430046,1,21,15M,RB855453,COR,D,117.0,88.79,432
584,21213,430046,1,22,15M,RB855453,COR,D,102.0,88.84,428
585,21213,430046,1,23,15M,RB855453,COR,B,102.0,88.83,427
586,21213,430046,1,24,15M,SP813250,COR,G,102.0,98.06,426
587,21213,430046,1,25,15M,SP813250,COR,F,97.0,93.27,431
588,21213,430046,1,26,15M,SP813250,COR,G,112.0,107.69,433
589,21213,430046,1,27,15M,SP813250,COR,G,112.0,107.71,435
590,21213,430046,1,28,15M,SP813250,COR,G,112.0,107.69,429
591,21213,430046,1,29,15M,SP813250,COR,G,112.0,107.71,439
592,21213,430046,1,30,15M,SP813250,COR,G,112.0,107.78,440
593,21213,430046,1,31,15M,RB855453,COR,G,112.0,102.78,412
594,21213,430047,1,3,18m,SP80-1842,COR,B,100.0,105.82,426
595,21213,430047,1,5,18m,SP80-1842,COR,C,100.0,105.82,426
596,21213,430049,1,1,18m,RB855453,COR,G,90.0,91.36,437
597,21213,430049,1,2,18m,RB855453,COR,G,90.0,91.33,437
598,21213,430050,1,1,18m,RB855453,COR,B,90.0,112.9,405
599,21213,430050,1,2,18m,RB855453,COR,B,90.0,112.87,405
600,21213,430050,1,3,18m,RB855453,COR,B,90.0,112.88,404
601,21213,430050,1,4,18m,RB855453,COR,B,90.0,112.89,408
602,21213,430050,1,6,15M,SP813250,COR,B,79.0,100.42,412
603,21213,430050,1,7,15M,SP813250,COR,B,79.0,100.46,411
604,21213,430050,1,8,15M,SP813250,COR,B,79.0,100.41,410
605,21213,430050,1,9,15M,SP813250,COR,B,79.0,85.66,395
606,21213,430050,1,10,15M,SP813250,COR,B,79.0,85.67,406
607,21213,430050,1,11,15M,SP813250,COR,B,79.0,85.68,405
608,21213,430050,1,12,15M,SP813250,COR,B,79.0,85.65,406
609,21213,430050,1,13,15M,SP813250,COR,B,79.0,85.67,406
610,21213,430050,1,14,15M,SP813250,COR,B,79.0,85.7,405
611,21213,430050,1,15,15M,RB855453,COR,B,79.0,92.34,399
612,21213,430051,1,1,15M,SP813250,COR,D,50.0,54.98,437
613,21213,430051,1,2,15M,SP813250,COR,D,50.0,54.97,443
614,21213,430051,1,5,15M,SP813250,COR,D,50.0,54.97,440
615,21213,430051,1,6,15M,SP813250,COR,D,50.0,54.98,441
616,21213,430051,1,8,15M,SP813250,COR,D,70.0,95.55,432
617,21213,430051,1,9,15M,SP813250,COR,C,70.0,95.56,434
618,21213,430051,1,10,15M,SP813250,COR,C,70.0,95.55,432
619,21213,430051,1,11,15M,SP813250,COR,C,70.0,95.52,429
620,21213,430051,1,12,15M,SP813250,COR,C,70.0,95.51,431
621,21213,430051,1,13,15M,SP813250,COR,C,70.0,95.51,428
622,21213,430051,1,14,15M,SP813250,COR,D,70.0,95.54,430
623,21213,430051,1,15,15M,SP813250,COR,D,70.0,95.53,429
624,21213,430051,1,16,15M,SP813250,COR,D,70.0,95.55,428
625,21213,430051,1,17,15M,SP813250,COR,C,70.0,95.54,427
626,21213,430051,1,18,15M,SP813250,COR,C,70.0,95.55,426
627,21213,430051,1,19,15M,SP813250,COR,C,70.0,95.48,426
628,21213,430051,1,20,15M,SP813250,COR,C,70.0,97.45,420
629,21213,430051,1,21,15M,SP813250,COR,C,70.0,74.74,489
630,21213,430053,1,1,15M,RB867515,COR,D,70.0,90.56,414
631,21213,430053,1,2,15M,RB867515,COR,D,70.0,90.58,412
632,21213,430053,1,3,15M,RB867515,COR,D,70.0,90.2,409
633,21213,430053,1,4,15M,RB867515,COR,D,70.0,90.59,411
634,21213,430053,1,5,15M,RB867515,COR,D,70.0,90.63,409
635,21213,430054,1,1,15M,SP80-1842,COR,F,80.0,63.16,461
636,21213,430054,1,2,15M,SP80-1842,COR,F,80.0,63.19,462
637,21213,430056,1,1,18m,RB867515,COR,E,70.0,81.86,526
638,21213,430056,1,2,18m,RB867515,COR,E,70.0,81.87,524
639,21213,430057,1,2,15M,RB835054,COR,B,80.0,76.22,384
640,21213,430057,1,3,15M,RB835054,COR,B,80.0,76.15,380
641,21213,430057,1,4,15M,RB835054,COR,B,80.0,76.23,381
642,21213,430059,1,1,12m,RB867515,COR,B,55.0,48.4,394
643,21213,430059,1,2,12m,RB867515,COR,B,55.0,48.39,395
644,21213,430060,1,1,18m,SP813250,COR,G,60.0,85.05,399
645,21213,430060,1,2,18m,SP813250,COR,G,60.0,85.06,396
646,21213,430061,1,1,18m,SP80-1842,COR,C,80.0,77.25,426
647,21213,430061,1,2,18m,SP80-1842,COR,G,80.0,77.25,424
648,21213,430063,1,1,12m,RB867515,COR,G,47.0,70.41,418
649,21213,430063,1,2,12m,RB867515,COR,G,47.0,70.22,419
650,21213,430063,1,3,12m,RB867515,COR,G,47.0,70.41,420
651,21213,430063,1,4,12m,RB867515,COR,G,47.0,70.15,417
652,21213,430063,1,13,12m,RB867515,COR,G,47.0,70.4,425
653,21213,430064,1,1,12m,RB867515,COR,B,45.0,48.85,439
654,21213,430064,1,2,12m,RB867515,COR,B,45.0,48.84,439
655,21213,430065,1,1,12m,RB867515,COR,E,60.0,81.44,429
656,21213,430065,1,2,12m,RB867515,COR,F,50.0,67.88,429
657,21213,430065,1,3,12m,RB867515,COR,F,40.0,54.31,429
658,21213,430067,1,1,12m,RB867515,COR,G,65.0,75.1,394
659,21213,430067,1,2,12m,RB867515,COR,G,65.0,75.06,391
660,21213,430067,1,3,12m,RB867515,COR,G,65.0,75.06,395
661,21213,430067,1,4,12m,RB867515,COR,G,65.0,75.09,393
662,21213,430067,1,5,12m,RB867515,COR,G,65.0,75.07,396
663,21213,430067,1,6,12m,RB867515,COR,G,65.0,75.08,400
664,21213,430067,1,7,12m,RB867515,COR,G,65.0,75.09,400
665,21213,430067,1,8,12m,RB867515,COR,G,65.0,75.16,399
666,21213,430068,1,10,12m,RB867515,COR,G,65.0,54.24,356
667,21213,430068,1,11,12m,RB867515,COR,G,65.0,54.22,356
668,21213,430068,1,12,12m,RB867515,COR,G,65.0,54.27,353
669,21213,430070,1,1,12m,SP80-1842,COR,C,63.0,22.19,357
670,21314,430001,1,1,5,RB855453,COR,B,45.0,36.79,378
671,21314,430001,1,2,5,SP813250,COR,B,45.0,36.82,379
672,21314,430001,1,3,5,SP813250,COR,B,45.0,36.76,383
673,21314,430001,1,4,5,SP813250,COR,B,45.0,35.95,391
674,21314,430001,1,5,5,RB72454,COR,F,50.0,40.91,377
675,21314,430001,1,6,5,RB72454,COR,G,45.0,36.81,377
676,21314,430001,1,7,5,RB72454,COR,G,75.0,61.35,376
677,21314,430001,1,8,5,RB72454,COR,F,75.0,61.37,374
678,21314,430001,1,10,5,RB855453,COR,B,45.0,51.76,374
679,21314,430001,1,11,5,RB855453,COR,B,45.0,51.76,371
680,21314,430001,1,12,5,SP813250,COR,G,70.0,80.52,370
681,21314,430001,1,13,4,SP813250,COR,C,70.0,80.51,370
682,21314,430001,1,14,4,SP813250,COR,C,70.0,80.51,367
683,21314,430001,1,15,5,SP813250,COR,C,70.0,80.52,379
684,21314,430001,1,17,5,SP813250,COR,C,70.0,80.61,379
685,21314,430002,1,1,4,SP813250,COR,G,50.0,49.6,409
686,21314,430002,1,2,4,SP813250,COR,G,50.0,49.61,408
687,21314,430002,1,3,4,SP813250,COR,G,50.0,49.63,410
688,21314,430002,1,4,4,SP813250,COR,G,50.0,49.63,409
689,21314,430002,1,5,4,SP813250,COR,G,50.0,49.64,408
690,21314,430002,1,6,4,SP813250,COR,G,50.0,49.63,415
691,21314,430002,1,7,4,SP813250,COR,G,50.0,49.66,411
692,21314,430002,1,8,4,SP813250,COR,G,50.0,44.66,409
693,21314,430002,1,9,4,SP813250,COR,G,50.0,44.68,409
694,21314,430002,1,10,4,SP813250,COR,G,50.0,44.69,410
695,21314,430002,1,11,4,SP813250,COR,G,50.0,44.69,408
696,21314,430002,1,12,4,SP813250,COR,G,60.0,53.59,408
697,21314,430002,1,13,4,SP813250,COR,G,60.0,53.61,414
698,21314,430002,1,14,4,SP813250,COR,G,60.0,53.54,411
699,21314,430002,1,15,4,SP813250,COR,G,60.0,53.6,415
700,21314,430002,1,16,4,SP813250,COR,G,60.0,53.73,412
701,21314,430002,1,17,4,SP813250,COR,G,60.0,26.65,401
702,21314,430002,1,18,4,SP813250,COR,G,60.0,26.62,405
703,21314,430002,1,19,4,SP813250,COR,G,60.0,26.68,397
704,21314,430002,1,20,4,SP813250,COR,G,60.0,26.62,410
705,21314,430002,1,21,4,SP813250,COR,G,55.0,24.41,408
706,21314,430002,1,22,4,SP813250,COR,G,55.0,24.41,400
707,21314,430002,1,23,4,SP813250,COR,G,55.0,24.45,409
708,21314,430002,1,24,4,SP813250,COR,G,55.0,24.45,398
709,21314,430002,1,25,4,SP813250,COR,G,55.0,24.47,399
710,21314,430002,1,26,4,SP813250,COR,G,55.0,9.72,408
711,21314,430002,1,27,3,RB835054,COR,G,55.0,42.55,408
712,21314,430002,1,28,3,RB835054,COR,G,55.0,42.57,409
713,21314,430002,1,29,3,RB835054,COR,G,55.0,42.56,341
714,21314,430002,1,30,3,RB835054,COR,G,55.0,42.57,348
715,21314,430003,1,1,3,SP80-1842,COR,G,61.0,70.06,348
716,21314,430003,1,2,3,SP80-1842,COR,G,61.0,70.09,348
717,21314,430003,1,3,3,SP80-1842,COR,G,61.0,70.04,351
718,21314,430003,1,5,3,SP80-1842,COR,G,61.0,70.05,349
719,21314,430003,1,6,3,SP80-1842,COR,G,61.0,70.09,348
720,21314,430003,1,7,3,SP80-1842,COR,G,61.0,70.09,349
721,21314,430004,1,1,5,RB835486,COR,G,51.0,45.02,395
722,21314,430004,1,2,5,RB835486,COR,G,51.0,45.02,393
723,21314,430004,1,3,5,RB835486,COR,G,40.0,35.32,395
724,21314,430004,1,4,5,RB835486,COR,G,51.0,45.0,396
725,21314,430004,1,5,5,RB835486,COR,G,51.0,45.02,390
726,21314,430004,1,6,5,RB835486,COR,G,51.0,45.03,393
727,21314,430004,1,7,5,RB835486,COR,G,51.0,45.01,391
728,21314,430004,1,8,5,RB835486,COR,G,51.0,45.03,394
729,21314,430004,1,9,5,RB835486,COR,G,51.0,45.25,387
730,21314,430004,1,10,5,RB835486,COR,G,40.0,38.11,341
731,21314,430004,1,11,5,RB835486,COR,G,40.0,38.1,341
732,21314,430004,1,12,5,RB835486,COR,G,40.0,38.09,344
733,21314,430004,1,13,5,RB835486,COR,G,40.0,38.08,342
734,21314,430004,1,14,5,RB835486,COR,G,41.0,39.05,347
735,21314,430004,1,15,5,RB835486,COR,G,41.0,39.04,347
736,21314,430004,1,16,5,RB835486,COR,G,41.0,39.02,346
737,21314,430004,1,17,5,RB835486,COR,G,41.0,39.03,346
738,21314,430004,1,18,5,RB835486,COR,G,41.0,39.02,345
739,21314,430004,1,19,4,RB835486,COR,G,41.0,39.1,369
740,21314,430004,1,20,4,RB835054,COR,G,41.0,42.09,405
741,21314,430004,1,21,4,RB835486,COR,G,41.0,36.61,369
742,21314,430004,1,22,4,RB835486,COR,G,41.0,36.59,368
743,21314,430004,1,24,4,RB835486,COR,G,41.0,36.59,369
744,21314,430004,1,25,4,RB835486,COR,G,41.0,36.57,372
745,21314,430004,1,27,4,RB835486,COR,G,41.0,36.6,365
746,21314,430004,1,28,4,RB835486,COR,G,41.0,36.6,364
747,21314,430004,1,29,4,RB835486,COR,G,41.0,36.6,365
748,21314,430004,1,30,4,RB835486,COR,G,41.0,54.52,361
749,21314,430004,1,31,4,RB835486,COR,G,41.0,54.51,361
750,21314,430004,1,32,4,RB835486,COR,G,41.0,54.52,361
751,21314,430004,1,33,4,RB835486,COR,G,41.0,54.48,360
752,21314,430004,1,34,4,RB835486,COR,G,41.0,54.56,361
753,21314,430004,1,35,4,RB835486,COR,G,41.0,37.78,354
754,21314,430004,1,36,4,RB835486,COR,G,41.0,37.8,337
755,21314,430004,1,37,4,RB835486,COR,G,41.0,37.79,335
756,21314,430004,1,38,4,RB835486,COR,G,41.0,37.74,335
757,21314,430004,1,39,4,RB835486,COR,G,41.0,37.79,335
758,21314,430004,1,40,4,RB835486,COR,G,41.0,37.79,335
759,21314,430004,1,45,3,RB867515,COR,G,51.0,96.13,452
760,21314,430004,1,46,2,RB867515,COR,G,51.0,96.18,444
761,21314,430004,1,47,3,RB867515,COR,G,61.0,80.8,382
762,21314,430004,1,48,3,RB867515,COR,G,61.0,80.77,384
763,21314,430004,1,49,3,RB867515,COR,G,61.0,80.75,382
764,21314,430004,1,50,3,RB867515,COR,G,61.0,80.78,382
765,21314,430004,1,51,3,RB867515,COR,G,61.0,80.8,385
766,21314,430004,1,52,2,RB867515,COR,G,61.0,80.11,369
767,21314,430004,1,53,3,RB867515,COR,G,61.0,80.83,369
768,21314,430004,1,54,3,RB867515,COR,G,61.0,158.83,434
769,21314,430004,1,55,3,RB867515,COR,G,61.0,158.82,457
770,21314,430004,1,56,3,RB867515,COR,G,61.0,158.85,456
771,21314,430004,1,57,3,RB867515,COR,F,61.0,158.86,456
772,21314,430004,1,58,3,RB867515,COR,F,61.0,158.75,458
773,21314,430005,1,1,5,RB835486,COR,G,65.0,54.14,343
774,21314,430005,1,2,5,RB835486,COR,G,65.0,54.15,347
775,21314,430005,1,3,5,RB835486,COR,G,65.0,54.14,347
776,21314,430005,1,4,5,RB835486,COR,G,65.0,54.13,348
777,21314,430005,1,5,5,RB835486,COR,G,65.0,54.16,342
778,21314,430005,1,6,5,RB835486,COR,A,65.0,54.01,345
779,21314,430005,1,7,5,RB835486,COR,G,65.0,54.14,346
780,21314,430005,1,8,5,RB867515,COR,G,65.0,54.13,346
781,21314,430005,1,9,5,RB867515,COR,G,65.0,54.16,347
782,21314,430005,1,10,5,RB835486,COR,G,65.0,52.31,345
783,21314,430006,1,1,5,SP80-3280,COR,C,66.0,71.78,329
784,21314,430006,1,2,5,SP80-3280,COR,C,66.0,71.78,329
785,21314,430006,1,3,5,RB855453,COR,C,71.0,67.43,327
786,21314,430006,1,4,5,RB855453,COR,C,71.0,67.42,330
787,21314,430006,1,5,5,RB855453,COR,D,71.0,67.43,331
788,21314,430006,1,6,5,RB855453,COR,C,71.0,67.42,330
789,21314,430006,1,8,5,SP80-3280,COR,C,66.0,71.77,327
790,21314,430006,1,9,5,RB72454,COR,F,66.0,59.79,337
791,21314,430006,1,10,5,SP80-3280,COR,G,66.0,71.81,339
792,21314,430006,1,11,5,RB72454,COR,F,66.0,59.74,339
793,21314,430006,1,12,5,SP83-2847,COR,G,56.0,50.61,340
794,21314,430006,1,13,5,SP83-2847,COR,G,56.0,50.58,321
795,21314,430006,1,13,5,SP83-2847,COR,G,56.0,50.58,321
796,21314,430006,1,14,5,SP83-2847,COR,G,71.0,64.32,319
797,21314,430006,1,14,5,SP83-2847,COR,G,71.0,64.32,319
798,21314,430006,1,15,5,SP813250,COR,G,61.0,55.26,320
799,21314,430006,1,15,5,SP813250,COR,G,61.0,55.26,320
800,21314,430006,1,16,5,SP813250,COR,G,61.0,55.27,325
801,21314,430006,1,17,5,SP813250,COR,G,71.0,64.31,323
802,21314,430006,1,17,5,SP813250,COR,G,71.0,64.31,323
803,21314,430006,1,18,5,SP813250,COR,G,71.0,63.89,322
804,21314,430006,1,18,5,SP813250,COR,G,71.0,63.89,322
805,21314,430006,1,19,5,SP83-2847,COR,G,71.0,64.3,322
806,21314,430006,1,19,5,SP83-2847,COR,G,71.0,64.3,322
807,21314,430006,1,20,5,RB835054,COR,G,71.0,64.3,320
808,21314,430006,1,20,5,RB835054,COR,G,71.0,64.3,320
809,21314,430006,1,21,5,SP813250,COR,G,71.0,64.31,324
